Stations_id,Bezugszeitraum,Jan.,Feb.,März,Apr.,Mai,Jun.,Jul.,Aug.,Sept.,Okt.,Nov.,Dez.,Jahr
3908,1981-2010,54,42,48,42,48,68,70,58,56,51,50,57,643
3909,1981-2010,55,51,55,46,71,76,80,60,60,64,60,64,743
3911,1981-2010,53,48,61,51,69,63,77,61,60,61,64,64,731
3912,1981-2010,54,43,56,61,83,90,105,93,78,64,61,61,849
3913,1981-2010,60,46,55,44,59,68,66,70,63,58,59,63,711
3914,1981-2010,54,42,50,43,55,66,62,64,59,55,50,64,664
3915,1981-2010,45,37,43,38,55,56,71,66,48,35,51,52,596
3919,1981-2010,57,50,65,51,80,95,106,98,67,58,59,65,849
3920,1981-2010,49,42,58,49,72,84,91,88,71,66,60,60,789
3922,1981-2010,49,44,56,47,74,80,85,66,61,60,54,60,734
3923,1981-2010,55,55,68,72,99,125,132,123,93,72,72,73,1039
3926,1981-2010,117,100,136,112,155,189,222,188,154,106,119,127,1724
3927,1981-2010,51,46,56,66,94,101,115,88,77,61,57,69,880
3930,1981-2010,137,111,119,71,90,110,125,116,96,91,104,131,1301
3932,1981-2010,60,46,53,43,55,62,72,73,52,51,54,60,679
3934,1981-2010,87,79,87,60,79,93,106,83,76,80,83,97,1011
3938,1981-2010,49,43,48,41,56,54,73,69,45,38,50,58,624
3939,1981-2010,76,72,80,60,77,77,72,66,72,89,81,97,918
3943,1981-2010,48,39,45,39,59,71,57,63,56,48,51,53,628
3945,1981-2010,48,39,44,36,51,62,64,60,46,42,47,51,588
3948,1981-2010,94,84,87,61,81,84,90,71,73,74,88,108,996
3952,1981-2010,127,91,103,66,75,83,89,87,94,91,109,118,1131
3960,1981-2010,61,52,67,54,82,99,111,97,69,60,59,70,880
3962,1981-2010,49,48,57,53,82,93,103,87,71,64,58,63,830
3965,1981-2010,43,33,43,34,55,65,57,60,56,44,47,48,585
3966,1981-2010,51,41,48,43,65,62,72,51,57,56,51,56,653
3968,1981-2010,70,51,57,45,51,73,74,62,62,63,59,73,738
3971,1981-2010,91,59,77,53,67,71,74,77,78,70,77,86,880
3972,1981-2010,66,60,71,55,95,91,95,85,76,68,71,82,914
3976,1981-2010,60,40,49,33,49,59,67,58,61,70,55,56,657
3977,1981-2010,45,41,50,40,52,66,76,63,51,39,53,53,628
3981,1981-2010,33,32,41,40,56,54,76,65,50,31,43,40,560
3982,1981-2010,55,49,56,48,64,76,83,78,59,50,61,63,744
3985,1981-2010,42,41,50,46,61,66,78,73,56,42,58,53,666
3987,1981-2010,46,39,42,34,57,61,61,64,47,37,46,53,586
3989,1981-2010,93,72,78,59,71,91,93,70,83,77,80,101,968
3991,1981-2010,52,45,57,52,82,94,112,103,74,63,57,62,852
3995,1981-2010,36,29,38,31,54,57,61,56,46,32,38,38,514
4000,1981-2010,105,80,97,66,77,103,117,89,94,85,96,125,1134
4004,1981-2010,52,40,53,48,64,70,79,47,61,62,57,58,689
4006,1981-2010,45,39,45,39,59,56,71,59,50,37,46,53,598
4013,1981-2010,48,40,48,34,47,61,58,58,48,46,51,52,592
4016,1981-2010,48,40,52,42,60,70,81,53,52,57,53,57,663
4017,1981-2010,89,73,83,62,72,69,76,71,78,81,81,97,931
4020,1981-2010,63,53,60,52,67,76,79,67,64,65,65,72,781
4021,1981-2010,61,55,72,76,105,128,140,113,87,68,75,75,1053
4025,1981-2010,59,39,51,36,51,71,65,60,47,45,48,55,627
4027,1981-2010,57,56,65,54,73,84,98,81,65,63,65,72,833
4028,1981-2010,93,69,82,54,67,76,82,85,74,75,82,97,934
4030,1981-2010,53,44,50,43,59,76,69,70,61,52,54,62,693
4036,1981-2010,35,34,42,37,57,52,66,55,47,33,45,46,550
4042,1981-2010,56,42,49,37,53,63,66,65,57,41,55,62,646
4051,1981-2010,159,114,128,86,92,106,98,99,115,127,131,156,1410
4052,1981-2010,46,37,48,39,56,57,65,56,51,35,52,55,596
4062,1981-2010,58,42,53,42,51,67,62,64,64,61,52,63,679
4063,1981-2010,61,45,56,42,54,68,65,70,59,62,57,64,703
4064,1981-2010,51,42,51,52,82,83,98,82,68,64,59,64,796
4065,1981-2010,41,36,47,48,78,81,93,88,63,56,52,53,735
4070,1981-2010,56,42,47,41,57,69,67,71,54,51,49,56,658
4071,1981-2010,50,44,50,45,66,67,74,59,60,58,54,59,687
4075,1981-2010,65,54,63,57,76,65,83,69,68,60,70,74,803
4077,1981-2010,70,62,76,64,85,85,81,69,73,89,78,88,920
4078,1981-2010,79,57,69,44,58,81,82,73,79,75,75,78,849
4080,1981-2010,40,31,41,32,52,61,57,60,45,38,42,42,541
4081,1981-2010,46,38,44,31,54,58,53,65,52,41,45,52,577
4085,1981-2010,71,50,59,45,55,70,76,70,59,60,61,63,737
4086,1981-2010,56,54,82,76,120,151,165,154,110,76,77,75,1195
4087,1981-2010,72,56,61,48,63,72,82,54,67,70,70,78,792
4089,1981-2010,59,49,60,45,65,70,91,79,65,55,62,66,766
4090,1981-2010,41,39,48,36,58,63,65,55,49,51,49,47,601
4094,1981-2010,54,48,63,62,105,102,106,97,83,67,72,76,933
4096,1981-2010,67,60,72,52,73,69,79,61,59,77,65,80,813
4101,1981-2010,57,43,50,41,53,62,67,71,51,50,53,54,654
4103,1981-2010,81,69,79,50,79,97,107,106,77,68,71,93,977
4104,1981-2010,46,38,45,37,59,74,84,66,53,50,51,56,658
4106,1981-2010,45,42,45,40,61,75,86,73,53,48,47,52,667
4107,1981-2010,62,53,59,50,66,77,83,77,61,58,61,63,770
4108,1981-2010,36,30,36,32,56,50,56,56,47,32,39,44,514
4109,1981-2010,61,48,54,48,64,78,87,78,60,56,63,65,762
4110,1981-2010,43,35,44,34,55,66,61,55,45,39,46,46,569
4111,1981-2010,186,123,147,90,79,117,118,107,124,130,147,177,1544
4112,1981-2010,65,51,60,45,58,73,66,79,66,64,63,73,763
4117,1981-2010,60,46,52,43,49,67,69,65,57,55,53,62,678
4126,1981-2010,63,54,72,63,96,109,123,113,88,70,68,77,995
4128,1981-2010,67,59,66,57,71,85,107,94,67,52,70,75,869
4130,1981-2010,76,52,67,48,54,79,85,77,67,65,69,72,810
4131,1981-2010,42,34,45,40,53,54,72,77,42,38,49,52,598
4132,1981-2010,77,57,72,51,66,73,78,66,71,65,79,86,840
4134,1981-2010,62,61,75,53,76,71,72,64,66,75,65,79,816
4135,1981-2010,54,43,57,49,66,69,67,65,64,49,58,63,703
4136,1981-2010,53,49,59,48,60,61,89,85,52,47,58,64,724
4137,1981-2010,34,30,42,40,53,57,67,57,43,31,40,41,535
4141,1981-2010,61,46,52,44,59,73,76,59,56,52,54,61,692
4143,1981-2010,57,47,63,51,82,91,100,98,72,60,60,67,849
4145,1981-2010,64,56,70,58,87,108,113,102,77,66,61,73,934
4147,1981-2010,68,47,58,48,60,78,83,74,74,68,66,74,798
4150,1981-2010,83,62,74,48,66,73,82,73,75,75,82,87,879
4153,1981-2010,152,111,125,89,92,109,105,98,120,127,133,157,1418
4159,1981-2010,48,40,50,45,76,70,94,74,61,59,54,57,728
4160,1981-2010,48,46,54,52,87,72,76,74,57,60,54,62,742
4165,1981-2010,113,104,137,119,144,193,200,186,149,112,123,131,1710
4169,1981-2010,56,54,66,64,91,93,87,74,78,82,73,77,894
4170,1981-2010,44,44,53,51,64,72,62,65,63,50,52,49,667
4175,1981-2010,69,67,75,79,108,97,98,93,92,90,81,97,1045
4176,1981-2010,53,42,47,33,54,62,60,59,48,45,46,55,604
4184,1981-2010,55,43,46,37,55,73,66,76,60,54,58,57,678
4185,1981-2010,56,48,57,43,75,81,99,80,63,54,59,63,775
4186,1981-2010,50,48,57,46,61,67,71,44,58,64,54,60,678
4187,1981-2010,36,33,40,41,60,58,64,51,50,34,42,44,551
4189,1981-2010,41,38,45,51,85,95,89,82,62,55,49,54,745
4194,1981-2010,47,38,47,40,60,80,95,77,60,58,53,57,712
4196,1981-2010,97,76,72,56,62,69,74,51,68,77,74,101,876
4197,1981-2010,42,32,42,35,50,51,70,70,47,36,48,48,570
4198,1981-2010,74,52,67,49,60,74,73,72,79,64,69,80,811
4204,1981-2010,53,42,48,43,57,59,73,47,49,54,51,61,637
4205,1981-2010,59,46,52,45,63,71,68,52,55,60,57,62,689
4210,1981-2010,76,55,66,54,61,76,79,78,70,65,70,81,829
4212,1981-2010,60,48,52,44,59,64,69,51,58,54,59,66,683
4214,1981-2010,86,77,88,71,82,101,109,118,80,67,90,93,1061
4217,1981-2010,52,48,55,47,61,61,82,78,58,45,60,59,704
4218,1981-2010,59,48,57,46,58,69,73,55,65,61,67,75,732
4219,1981-2010,63,55,60,54,71,66,63,70,66,59,58,66,750
4221,1981-2010,71,52,64,48,65,68,73,69,64,62,64,72,771
4222,1981-2010,58,54,60,55,68,84,100,86,69,53,67,67,822
4224,1981-2010,55,54,53,48,70,84,84,78,63,53,55,63,759
4226,1981-2010,48,38,47,33,55,65,55,56,47,41,45,49,579
4228,1981-2010,72,52,55,50,65,69,82,60,66,60,65,77,773
4230,1981-2010,57,56,64,51,70,67,66,60,60,65,62,68,746
4231,1981-2010,76,57,68,51,62,81,69,73,69,70,71,82,829
4232,1981-2010,61,50,55,40,52,61,72,74,56,54,56,62,696
4236,1981-2010,100,74,78,54,73,94,107,97,79,75,77,106,1014
4237,1981-2010,54,43,47,41,62,61,73,53,57,51,54,58,652
4241,1981-2010,110,95,98,84,87,98,97,89,97,89,94,111,1150
4242,1981-2010,37,33,43,41,54,59,75,67,50,35,49,46,588
4246,1981-2010,42,32,39,31,51,59,52,59,45,36,45,42,533
4248,1981-2010,49,45,53,43,73,70,78,63,54,54,54,59,695
4253,1981-2010,52,43,52,47,66,65,86,57,61,61,60,60,710
4257,1981-2010,69,49,62,44,60,68,68,57,62,55,63,75,731
4259,1981-2010,68,63,69,70,104,86,91,76,66,73,67,78,911
4261,1981-2010,52,50,72,69,108,140,146,138,90,68,69,69,1071
4262,1981-2010,46,37,42,37,54,70,62,52,49,38,40,49,576
4265,1981-2010,60,52,60,49,64,65,64,59,60,49,63,68,713
4270,1981-2010,51,41,45,37,50,73,65,64,61,50,49,59,646
4271,1981-2010,48,37,42,35,53,70,62,67,60,46,49,49,616
4275,1981-2010,76,54,69,44,63,68,78,75,61,70,72,76,804
4278,1981-2010,52,47,55,50,78,81,95,71,62,60,59,61,769
4282,1981-2010,41,34,41,32,52,62,59,58,48,38,46,42,554
4284,1981-2010,100,91,94,65,84,80,87,74,82,91,94,112,1052
4286,1981-2010,30,25,37,31,47,49,62,46,45,28,38,36,473
4287,1981-2010,52,49,57,46,69,65,67,59,53,62,54,61,693
4288,1981-2010,87,65,75,48,63,78,78,73,77,74,81,86,884
4290,1981-2010,40,32,39,33,52,63,64,60,46,38,45,43,554
4294,1981-2010,38,37,45,51,83,78,89,72,52,59,44,57,705
4296,1981-2010,57,47,59,52,73,80,92,82,67,63,61,65,797
4297,1981-2010,55,48,62,49,80,85,94,83,67,61,61,64,808
4298,1981-2010,58,47,62,48,78,101,109,95,69,61,59,63,849
4301,1981-2010,36,39,38,38,51,48,55,52,48,51,44,48,549
4305,1981-2010,78,63,73,54,69,62,69,70,62,54,72,82,807
4308,1981-2010,48,44,52,49,62,63,71,57,58,56,53,57,670
4309,1981-2010,50,45,48,36,59,60,61,58,48,41,51,57,613
4310,1981-2010,50,48,54,47,71,68,66,47,57,67,58,69,701
4311,1981-2010,55,49,57,46,59,69,79,74,55,44,59,63,707
4312,1981-2010,72,47,62,42,55,81,84,64,74,72,67,72,791
4313,1981-2010,83,68,82,65,74,84,84,82,81,73,85,87,945
4314,1981-2010,54,43,49,39,53,67,68,73,56,51,51,57,659
4316,1981-2010,73,60,74,68,81,83,86,71,76,69,77,83,901
4317,1981-2010,51,40,49,41,55,58,77,67,46,41,51,56,631
4318,1981-2010,135,132,175,130,159,207,228,229,171,125,149,154,1993
4319,1981-2010,179,167,210,145,176,230,249,228,187,135,170,193,2269
4321,1981-2010,65,54,63,53,61,66,75,53,67,70,66,75,770
4323,1981-2010,51,48,51,46,68,58,64,61,57,63,56,63,684
4326,1981-2010,108,83,94,69,79,91,88,80,95,93,96,114,1090
4329,1981-2010,51,42,48,36,57,62,55,55,47,40,50,51,593
4336,1981-2010,76,63,72,57,73,66,77,70,69,85,82,92,882
4348,1981-2010,33,26,35,31,54,53,62,49,49,32,40,42,504
4350,1981-2010,86,77,84,94,111,108,111,98,97,102,88,103,1159
4352,1981-2010,50,36,42,33,45,65,57,63,59,55,54,52,610
4354,1981-2010,98,97,112,61,92,98,116,104,82,80,94,121,1154
4355,1981-2010,117,90,96,62,84,96,112,98,86,83,89,126,1139
4357,1981-2010,48,39,47,42,54,57,73,59,45,38,48,52,602
4360,1981-2010,40,34,42,39,56,54,61,56,45,35,44,49,555
4362,1981-2010,62,48,60,48,60,69,77,69,63,58,56,66,735
4365,1981-2010,84,57,66,44,54,67,84,64,62,60,66,75,781
4368,1981-2010,66,51,70,52,69,74,82,80,71,65,71,74,824
4370,1981-2010,57,44,52,44,63,54,67,53,57,55,57,62,665
4371,1981-2010,77,57,68,53,61,74,73,80,74,67,70,77,831
4372,1981-2010,46,39,50,45,62,57,64,54,51,46,53,54,622
4373,1981-2010,50,37,43,36,48,57,67,60,48,43,48,48,584
4374,1981-2010,67,73,109,98,141,187,207,182,138,99,100,99,1498
4376,1981-2010,52,40,44,36,50,68,61,64,57,51,54,54,630
4377,1981-2010,99,75,80,58,72,67,76,62,74,87,89,109,947
4378,1981-2010,78,57,67,46,57,90,85,75,90,82,80,82,891
4380,1981-2010,69,52,62,44,56,85,80,73,80,71,69,74,814
4381,1981-2010,41,33,41,33,58,52,63,48,46,31,42,48,535
4386,1981-2010,187,153,145,104,128,121,111,105,108,153,138,203,1656
4387,1981-2010,119,106,118,76,106,118,136,124,107,92,103,130,1334
4392,1981-2010,111,95,103,57,88,112,114,115,93,79,89,116,1172
4393,1981-2010,71,50,58,39,46,72,74,87,89,106,85,78,855
4397,1981-2010,112,79,82,61,70,65,76,72,76,97,89,117,996
4398,1981-2010,49,36,50,43,51,63,67,63,52,47,47,52,621
4400,1981-2010,63,51,66,50,64,77,82,78,69,60,67,68,795
4402,1981-2010,60,44,50,38,49,71,64,67,59,58,57,62,679
4403,1981-2010,75,55,63,42,56,77,85,73,78,69,71,73,816
4404,1981-2010,73,56,67,48,60,83,80,74,79,67,67,77,832
4405,1981-2010,88,61,68,42,57,78,87,76,87,95,82,81,902
4406,1981-2010,76,54,62,48,58,72,77,74,69,68,68,80,807
4409,1981-2010,43,42,52,65,99,100,111,92,76,63,57,63,863
4411,1981-2010,45,46,52,42,68,59,63,56,56,55,52,55,648
4412,1981-2010,45,35,43,34,51,58,57,56,46,38,45,50,556
4413,1981-2010,64,62,81,84,121,137,150,134,102,75,83,81,1175
4418,1981-2010,73,55,58,51,69,58,67,56,60,77,68,79,770
4428,1981-2010,129,95,103,77,77,86,98,82,95,100,103,135,1180
4432,1981-2010,76,69,77,61,83,88,103,123,72,61,79,88,980
4437,1981-2010,50,44,53,45,63,59,70,60,58,55,57,59,674
4440,1981-2010,49,45,55,61,97,109,117,97,81,62,61,65,900
4441,1981-2010,52,48,59,56,85,90,105,89,69,58,59,62,831
4442,1981-2010,91,65,75,54,70,77,89,85,78,73,77,92,924
4445,1981-2010,162,114,139,80,84,92,103,96,105,111,129,154,1368
4448,1981-2010,38,35,38,33,57,61,65,59,46,32,42,44,549
4454,1981-2010,51,44,54,45,54,59,67,61,50,39,54,63,638
4455,1981-2010,48,37,49,46,56,65,64,60,51,44,46,56,622
4460,1981-2010,38,29,41,39,50,62,55,55,42,36,39,47,531
4461,1981-2010,121,114,148,116,131,187,205,191,147,109,137,145,1750
4462,1981-2010,88,78,71,65,70,70,64,59,65,68,68,86,851
4463,1981-2010,131,110,101,72,80,83,82,78,89,95,96,123,1141
4466,1981-2010,81,57,67,43,57,76,87,84,82,94,80,77,885
4469,1981-2010,72,60,70,53,53,70,82,61,68,66,76,93,824
4480,1981-2010,85,68,82,56,72,64,86,70,73,83,77,101,916
4482,1981-2010,56,50,61,47,64,71,73,52,63,65,63,66,730
4485,1981-2010,55,50,61,51,74,68,78,67,61,55,63,66,748
4488,1981-2010,101,81,86,64,80,87,97,91,89,86,96,103,1059
4490,1981-2010,100,83,85,64,80,77,82,75,79,96,95,115,1031
4491,1981-2010,96,79,81,58,75,73,75,69,72,92,88,112,969
4493,1981-2010,56,47,54,40,64,77,84,70,59,55,55,64,722
4494,1981-2010,56,47,52,40,66,78,87,69,58,53,54,62,723
4496,1981-2010,50,44,50,38,53,56,65,60,52,36,51,57,612
4501,1981-2010,122,103,124,87,88,99,120,98,119,115,122,149,1345
4507,1981-2010,52,39,44,38,49,64,69,59,54,46,51,52,617
4508,1981-2010,135,113,111,79,87,91,93,84,100,109,113,135,1250
4509,1981-2010,111,100,138,96,133,192,212,190,143,97,113,125,1651
4510,1981-2010,103,94,127,101,132,188,212,192,145,92,105,117,1606
4514,1981-2010,83,57,68,47,59,72,89,72,68,65,70,76,827
4515,1981-2010,104,86,107,60,91,108,126,105,85,79,84,108,1144
4516,1981-2010,100,83,96,63,86,95,113,101,88,75,86,113,1099
4524,1981-2010,41,30,40,30,55,62,55,52,45,35,43,41,527
4526,1981-2010,61,44,50,40,50,62,67,62,58,63,55,57,668
4528,1981-2010,109,89,96,58,83,98,114,96,81,76,86,114,1100
4529,1981-2010,65,57,65,55,68,86,95,95,60,50,67,73,835
4530,1981-2010,107,87,98,69,77,79,102,84,93,93,104,124,1114
4531,1981-2010,101,76,87,65,73,75,92,77,85,79,91,109,1009
4535,1981-2010,89,86,90,68,83,100,115,109,88,72,98,101,1097
4537,1981-2010,51,41,46,34,59,59,68,56,51,39,46,55,604
4538,1981-2010,45,35,43,30,53,58,58,52,47,38,41,41,541
4546,1981-2010,69,57,70,53,79,92,89,88,71,69,71,80,890
4547,1981-2010,75,65,71,54,76,73,79,63,66,81,66,82,851
4548,1981-2010,69,51,56,48,62,74,86,88,63,62,65,72,795
4549,1981-2010,185,167,168,123,148,141,149,125,124,155,158,202,1845
4551,1981-2010,45,39,42,41,60,57,70,62,48,35,46,53,596
4552,1981-2010,66,53,64,54,60,81,79,70,63,59,65,72,787
4553,1981-2010,86,59,69,54,66,76,75,68,82,73,76,89,872
4554,1981-2010,90,80,87,63,78,77,84,66,72,83,86,106,972
4555,1981-2010,47,39,43,32,46,57,63,64,51,43,46,50,581
4557,1981-2010,102,91,98,95,117,119,108,96,101,101,104,135,1265
4560,1981-2010,83,69,83,66,83,80,86,74,85,89,83,98,977
4566,1981-2010,50,37,46,32,44,57,58,60,52,44,45,51,575
4567,1981-2010,45,42,53,52,87,90,100,85,68,54,54,61,791
4572,1981-2010,48,46,58,71,108,117,128,102,87,64,63,62,956
4575,1981-2010,55,45,48,38,57,72,65,71,60,51,55,60,676
4577,1981-2010,47,45,55,46,72,70,80,60,53,55,54,58,693
4578,1981-2010,79,72,87,81,109,142,156,141,110,82,90,95,1243
4587,1981-2010,62,53,61,50,66,77,73,61,63,64,63,66,759
4589,1981-2010,58,43,49,40,64,64,65,60,56,54,55,59,666
4592,1981-2010,48,41,45,38,64,74,87,68,55,52,48,55,675
4594,1981-2010,72,52,63,42,58,79,79,76,72,69,70,70,802
4597,1981-2010,65,62,97,90,126,169,182,173,121,81,81,75,1322
4599,1981-2010,46,47,59,49,77,78,91,77,60,57,60,65,765
4600,1981-2010,57,44,52,39,53,64,66,65,55,57,55,59,666
4601,1981-2010,64,47,55,40,52,62,73,66,55,59,55,68,697
4603,1981-2010,40,36,44,37,53,60,69,46,49,48,46,51,579
4605,1981-2010,40,37,46,50,66,58,76,69,53,42,52,50,637
4609,1981-2010,74,58,64,50,60,75,92,75,64,64,67,76,817
4611,1981-2010,76,52,62,47,56,79,76,72,64,65,65,75,788
4615,1981-2010,55,53,65,55,73,76,88,72,63,64,63,69,796
4616,1981-2010,55,46,49,38,63,86,82,71,66,61,54,61,733
4617,1981-2010,138,125,179,145,168,229,241,249,173,129,160,168,2104
4618,1981-2010,44,34,43,33,44,53,60,54,44,42,42,48,541
4622,1981-2010,45,44,53,67,100,111,109,94,83,69,63,63,901
4625,1981-2010,54,41,49,39,52,61,70,63,55,51,51,55,640
4626,1981-2010,57,46,51,40,54,63,73,61,54,55,55,61,668
4630,1981-2010,45,44,55,49,73,62,78,58,56,61,59,61,701
4632,1981-2010,46,35,42,33,56,63,58,64,46,41,43,48,576
4638,1981-2010,65,50,55,46,52,70,71,68,60,52,54,65,707
4639,1981-2010,76,54,60,42,56,74,90,79,69,67,68,71,806
4640,1981-2010,55,55,66,74,99,123,142,116,97,73,76,72,1047
4641,1981-2010,90,83,104,89,130,175,192,171,124,95,99,99,1451
4642,1981-2010,48,36,43,34,48,58,58,53,51,42,45,48,562
4648,1981-2010,38,34,38,35,52,60,57,53,41,32,37,45,523
4650,1981-2010,57,51,52,48,59,60,63,60,57,62,55,62,686
4651,1981-2010,75,58,72,56,76,79,86,82,77,66,71,77,874
4652,1981-2010,79,54,66,52,63,71,80,75,66,60,65,76,807
4653,1981-2010,63,60,78,89,118,140,168,149,110,81,84,77,1216
4657,1981-2010,180,157,155,124,142,143,140,117,124,157,161,204,1802
4661,1981-2010,83,66,75,62,64,86,86,74,81,75,78,88,918
4666,1981-2010,69,49,55,41,58,69,76,77,67,68,68,65,762
4667,1981-2010,64,56,59,44,64,74,70,73,66,64,65,70,768
4668,1981-2010,52,50,56,49,70,63,62,55,56,64,57,61,695
4670,1981-2010,79,54,65,46,64,82,91,74,78,71,72,76,853
4672,1981-2010,85,69,77,61,66,80,80,74,84,77,78,90,921
4675,1981-2010,47,43,48,59,92,93,100,87,78,65,58,58,828
4676,1981-2010,84,57,70,51,61,75,70,66,73,72,73,82,834
4677,1981-2010,46,38,44,38,56,59,69,69,45,36,51,54,605
4680,1981-2010,51,42,50,39,52,63,59,63,53,40,50,61,622
4683,1981-2010,85,57,66,45,55,72,76,69,74,70,71,78,820
4684,1981-2010,73,61,66,51,72,87,98,79,70,69,72,83,879
4686,1981-2010,73,54,67,52,69,70,79,66,64,64,63,72,794
4689,1981-2010,65,47,57,44,58,69,63,73,57,63,59,69,724
4691,1981-2010,64,55,60,56,71,91,79,72,77,67,65,70,825
4692,1981-2010,132,103,111,70,86,88,94,89,96,101,113,137,1221
4694,1981-2010,52,46,56,46,76,85,94,78,65,60,61,64,783
4697,1981-2010,104,105,148,115,151,200,217,205,150,112,126,145,1777
4703,1981-2010,51,46,51,56,90,96,89,77,59,60,54,65,793
4704,1981-2010,84,85,103,107,142,175,177,169,143,106,120,116,1526
4706,1981-2010,62,55,73,54,95,113,112,109,72,61,63,66,935
4708,1981-2010,108,101,105,82,86,89,97,88,89,89,97,113,1144
4709,1981-2010,51,47,53,50,66,64,71,59,61,60,53,58,692
4710,1981-2010,118,108,108,77,105,99,102,89,82,101,106,134,1229
4712,1981-2010,147,129,145,110,146,140,139,121,117,147,148,191,1681
4714,1981-2010,60,57,84,90,130,163,174,168,119,82,85,75,1286
4722,1981-2010,64,52,61,50,58,60,63,59,50,48,58,67,689
4730,1981-2010,82,65,76,54,71,78,87,67,74,81,80,95,909
4732,1981-2010,68,49,59,39,54,73,76,75,67,67,66,67,758
4736,1981-2010,29,26,36,36,59,57,60,49,45,31,41,41,508
4738,1981-2010,100,67,86,65,72,98,97,94,90,79,96,108,1052
4741,1981-2010,95,78,96,66,81,96,91,91,93,95,101,109,1093
4745,1981-2010,79,59,73,48,54,70,70,73,67,70,70,83,814
4748,1981-2010,43,36,47,41,55,55,63,47,48,37,47,51,569
4750,1981-2010,50,42,53,50,65,67,64,58,61,50,54,56,671
4751,1981-2010,88,70,72,54,68,78,89,72,71,70,83,103,917
4754,1981-2010,71,55,62,53,69,77,86,63,67,64,66,78,812
4755,1981-2010,119,104,113,78,108,119,137,128,100,98,91,120,1316
4757,1981-2010,68,67,81,88,120,113,110,97,83,84,80,82,1071
4760,1981-2010,112,104,129,99,135,187,198,183,133,98,112,120,1608
4767,1981-2010,79,74,84,69,79,101,108,112,85,65,85,90,1029
4768,1981-2010,76,59,68,58,73,70,81,64,68,65,72,80,833
4770,1981-2010,71,55,60,52,65,70,64,60,67,71,65,75,775
4776,1981-2010,43,35,42,46,66,63,64,41,53,56,49,51,609
4788,1981-2010,46,38,46,42,58,57,72,68,46,35,48,50,604
4789,1981-2010,40,35,43,38,55,57,79,65,43,34,45,47,579
4790,1981-2010,82,61,73,51,62,67,73,76,67,66,71,83,832
4797,1981-2010,75,66,78,60,66,77,100,95,68,57,75,84,902
4798,1981-2010,68,55,62,50,66,66,78,61,65,59,67,77,773
4802,1981-2010,71,53,65,44,61,79,82,72,77,73,69,77,824
4808,1981-2010,57,44,49,44,54,65,76,53,58,53,54,61,669
4810,1981-2010,77,54,67,50,67,73,76,64,72,70,73,78,822
4811,1981-2010,64,61,70,53,70,74,75,60,60,65,66,75,793
4816,1981-2010,76,58,71,45,69,91,96,88,76,67,68,89,894
4818,1981-2010,94,70,82,57,69,83,109,84,84,78,86,103,998
4819,1981-2010,51,44,48,42,69,79,86,77,60,60,55,61,732
4821,1981-2010,43,38,45,44,60,60,63,59,55,35,48,51,601
4822,1981-2010,55,42,56,47,63,66,73,71,59,44,53,55,683
4824,1981-2010,65,60,79,83,114,131,142,128,95,74,81,79,1133
4825,1981-2010,35,29,35,36,55,56,55,53,42,33,39,42,510
4827,1981-2010,90,89,131,97,134,183,200,195,141,104,114,115,1593
4829,1981-2010,62,46,57,48,75,69,71,62,62,65,62,70,750
4830,1981-2010,48,37,45,34,55,68,59,60,49,40,46,51,591
4841,1981-2010,65,49,60,40,55,84,86,78,80,78,79,71,822
4844,1981-2010,95,67,77,56,78,72,87,74,77,77,88,99,947
4846,1981-2010,124,94,91,66,75,84,97,70,80,88,97,130,1094
4849,1981-2010,82,61,69,47,66,71,74,77,73,73,76,83,852
4852,1981-2010,76,56,68,46,67,69,71,76,81,72,76,81,838
4854,1981-2010,134,107,117,76,86,90,108,91,105,111,124,154,1302
4855,1981-2010,92,65,78,53,58,71,77,78,71,72,73,93,878
4856,1981-2010,76,54,65,47,55,78,76,75,60,67,65,77,793
4858,1981-2010,53,51,71,56,97,100,120,103,80,63,68,80,942
4864,1981-2010,40,31,45,40,56,64,61,53,53,38,48,52,579
4865,1981-2010,106,82,89,62,76,88,97,77,83,81,92,113,1045
4867,1981-2010,53,48,56,50,66,75,88,73,64,49,65,66,752
4868,1981-2010,59,43,53,41,52,58,58,55,51,48,56,64,636
4875,1981-2010,61,53,64,61,96,99,97,78,64,71,61,74,878
4878,1981-2010,100,70,81,58,66,74,71,67,69,71,79,92,896
4883,1981-2010,64,48,55,42,54,65,74,74,57,61,60,68,721
4887,1981-2010,74,66,87,75,111,109,120,99,87,84,85,89,1085
4891,1981-2010,84,58,67,41,58,78,89,72,81,97,78,77,879
4893,1981-2010,52,42,47,41,52,64,71,66,48,46,51,55,634
4896,1981-2010,74,49,57,37,57,69,77,73,70,79,68,65,775
4899,1981-2010,57,45,49,41,54,62,64,67,53,41,55,62,648
4900,1981-2010,66,50,61,46,67,70,75,62,67,66,65,72,766
4902,1981-2010,54,40,47,38,54,73,58,74,61,55,56,53,662
4904,1981-2010,47,37,46,33,51,63,59,55,48,38,48,47,571
4905,1981-2010,60,52,63,51,84,97,106,96,70,62,58,69,868
4906,1981-2010,81,62,70,50,59,59,59,60,53,56,64,80,751
4916,1981-2010,56,47,51,43,63,61,75,58,61,53,60,66,692
4920,1981-2010,75,53,66,43,56,84,89,75,79,78,77,78,853
4921,1981-2010,44,37,40,32,49,57,52,53,42,35,40,49,530
4922,1981-2010,52,39,48,33,46,59,61,59,53,44,47,49,589
